No;id;time;Y;D;X1;X2;eff;error;mu;alpha;xi;F1;L1;F2;L2
469;116;19;18.0462128;0;3.615220089;3.055335717;0;0.310230256;5;-0.356276085;-1.008376608;0.922267468;1.385034326;-0.235700359;-0.178344625
470;116;20;14.26292186;0;0.560669175;2.503107133;0;-1.353834336;5;-0.356276085;-0.119452607;2.050084686;1.385034326;-1.0264209;-0.178344625
471;116;21;4.106029555;0;0.557036045;0.560673057;1.270847412;-1.942956414;5;-0.356276085;-0.280395335;-0.491031166;1.385034326;-0.710406564;-0.178344625
472;116;22;1.246254867;0;-0.795231982;0.065055968;2.633189247;-0.116302517;5;-0.356276085;0.562989533;-2.309168876;1.385034326;0.256883709;-0.178344625
473;116;23;16.6952458;0;1.150313759;2.899090681;3.707469332;1.139396292;5;-0.356276085;-0.372438756;1.005738524;1.385034326;-0.246691878;-0.178344625
474;116;24;5.574268698;0;0.962769957;-0.241679183;5.370681468;0.636124035;5;-0.356276085;0.976973387;-0.709200763;1.385034326;-0.347542599;-0.178344625
475;116;25;3.986782256;0;-1.466921801;0.820232639;4.221943866;-0.492937424;5;-0.356276085;-0.374580858;-0.688008616;1.385034326;-0.951618567;-0.178344625
476;116;26;14.88866967;0;3.216018199;1.793974107;5.841886455;-0.834188232;5;-0.356276085;1.052711466;1.02557137;1.385034326;-0.045027725;-0.178344625
477;116;27;9.331520623;0;-0.756325977;2.158889944;7.413538663;0.271066757;5;-0.356276085;-1.049177007;-0.284773007;1.385034326;-0.784904469;-0.178344625
478;116;28;-5.23800293;0;-2.319861094;-1.6885988;8.825075725;0.157353347;5;-0.356276085;-1.260155245;-1.220717712;1.385034326;-1.667941937;-0.178344625
479;116;29;16.17471048;0;0.647839289;2.231157567;8.666977751;0.629711747;5;-0.356276085;3.241039935;0.18130348;1.385034326;-0.38022652;-0.178344625
480;116;30;13.08442975;0;1.480645426;2.70966112;10.65077397;-0.39579795;5;-0.356276085;-0.416857588;-0.138891362;1.385034326;0.918996609;-0.178344625
481;117;1;1.307239113;0;0.353521602;-1.604436242;0;0.899354053;5;-1.047042946;1.131337213;0.253318514;-0.87957789;0.005764186;1.074094426
482;117;2;8.913518313;0;0.797993863;2.005027456;0;-0.830811527;5;-1.047042946;-1.460640071;-0.028546755;-0.87957789;0.385280401;1.074094426
483;117;3;6.306364238;0;1.098243503;0.402058946;0;-0.3305447;5;-1.047042946;0.739947511;-0.042870457;-0.87957789;-0.370660032;1.074094426
484;117;4;10.5471217;0;0.237137396;1.406260069;0;0.740814524;5;-1.047042946;1.909103569;1.368602284;-0.87957789;0.644376549;1.074094426
485;117;5;6.236501843;0;0.832095092;0.64787049;0;0.989971609;5;-1.047042946;-1.443893161;-0.225770986;-0.87957789;-0.220486562;1.074094426
486;117;6;8.40076414;0;1.519880841;1.714045155;0;-1.938504701;5;-1.047042946;0.701784335;1.516470604;-0.87957789;0.331781964;1.074094426
487;117;7;19.58045547;0;3.83981904;3.134109689;0;0.107190407;5;-1.047042946;-0.262197489;-1.548752804;-0.87957789;1.096839013;1.074094426
488;117;8;10.32238393;0;1.759636168;1.873314388;0;0.608779012;5;-1.047042946;-1.572144159;0.58461375;-0.87957789;0.435181491;1.074094426
489;117;9;4.998726706;0;2.483362414;0.662306653;0;-1.450824313;5;-1.047042946;-1.514667654;0.123854244;-0.87957789;-0.325931586;1.074094426
490;117;10;10.70405614;0;2.36497168;1.487682517;0;0.4806256;5;-1.047042946;-1.601536174;0.215941569;-0.87957789;1.148807618;1.074094426
491;117;11;9.936937131;0;1.755271072;1.618198446;0;-0.82817427;5;-1.047042946;-0.530906522;0.379639483;-0.87957789;0.993503856;1.074094426
492;117;12;7.906224375;0;-0.680955985;1.34828772;0;1.020253012;5;-1.047042946;-1.461755585;-0.502323453;-0.87957789;0.54839696;1.074094426
493;117;13;10.31843083;0;0.075102807;1.504823297;0;0.538482032;5;-1.047042946;0.687916773;-0.333207384;-0.87957789;0.238731735;1.074094426
494;117;14;7.241862186;0;0.42878913;-0.076843734;0;0.769052295;5;-1.047042946;2.100108941;-1.018575383;-0.87957789;-0.627906076;1.074094426
495;117;15;16.9486151;0;3.035211434;2.907521561;0;0.120719329;5;-1.047042946;-1.287030476;-1.071791226;-0.87957789;1.360652449;1.074094426
496;117;16;3.44958268;0;0.196076545;-0.479708547;0;0.863648434;5;-1.047042946;0.787738847;0.303528641;-0.87957789;-0.600259587;1.074094426
497;117;17;14.88887753;0;3.228746831;1.200816703;0;1.380514528;5;-1.047042946;0.769042241;0.448209779;-0.87957789;2.187332993;1.074094426
498;117;18;16.53970169;0;1.180995088;2.502583923;0;1.966248015;5;-1.047042946;0.332202579;0.053004227;-0.87957789;1.532610626;1.074094426
499;117;19;5.575897787;0;0.413955937;1.103375658;0;-0.028395055;5;-1.047042946;-1.008376608;0.922267468;-0.87957789;-0.235700359;1.074094426
500;117;20;1.378852043;0;0.068710048;0.877123589;0;-2.24905109;5;-1.047042946;-0.119452607;2.050084686;-0.87957789;-1.0264209;1.074094426
501;117;21;7.522578295;0;0.223312197;1.308773983;0.451547317;0.031526005;5;-1.047042946;-0.280395335;-0.491031166;-0.87957789;-0.710406564;1.074094426
502;117;22;14.55696673;0;1.801895161;1.908850842;1.658523547;0.205561208;5;-1.047042946;0.562989533;-2.309168876;-0.87957789;0.256883709;1.074094426
503;117;23;6.333999722;0;-0.007155101;1.355192537;4.012143766;-0.155345347;5;-1.047042946;-0.372438756;1.005738524;-0.87957789;-0.246691878;1.074094426
504;117;24;6.820355477;0;1.284040387;-0.070802571;2.117245498;0.568288621;5;-1.047042946;0.976973387;-0.709200763;-0.87957789;-0.347542599;1.074094426
505;117;25;2.390146413;0;0.34918193;-0.710372882;5.221546741;1.010677965;5;-1.047042946;-0.374580858;-0.688008616;-0.87957789;-0.951618567;1.074094426
506;117;26;3.117931147;0;0.771498734;-0.396939916;6.925939992;-0.51798243;5;-1.047042946;1.052711466;1.02557137;-0.87957789;-0.045027725;1.074094426
507;117;27;2.142177877;0;-1.463868059;0.529647564;6.655223018;-0.294095327;5;-1.047042946;-1.049177007;-0.284773007;-0.87957789;-0.784904469;1.074094426
508;117;28;3.553810964;0;-0.706109773;0.629029183;8.62485573;0.397842209;5;-1.047042946;-1.260155245;-1.220717712;-0.87957789;-1.667941937;1.074094426
509;117;29;10.16529025;0;-0.77468057;1.621355762;8.293503706;-0.550223741;5;-1.047042946;3.241039935;0.18130348;-0.87957789;-0.38022652;1.074094426
510;117;30;14.77513966;0;0.192564842;3.281984352;10.17120741;0.091267383;5;-1.047042946;-0.416857588;-0.138891362;-0.87957789;0.918996609;1.074094426
511;118;1;8.381214373;0;0.247029397;1.070113085;0;-1.961707599;5;1.149830807;1.131337213;0.253318514;-1.58635231;0.005764186;1.082149004
512;118;2;8.263096681;0;1.033442224;1.066049143;0;-1.119899721;5;1.149830807;-1.460640071;-0.028546755;-1.58635231;0.385280401;1.082149004
513;118;3;5.944753238;0;0.88761591;-0.057261259;0;-1.327755476;5;1.149830807;0.739947511;-0.042870457;-1.58635231;-0.370660032;1.082149004
514;118;4;10.14623165;0;1.731569555;0.894375125;0;-0.853623697;5;1.149830807;1.909103569;1.368602284;-1.58635231;0.644376549;1.082149004
515;118;5;7.672165771;0;1.266561589;0.757806018;0;-0.693304528;5;1.149830807;-1.443893161;-0.225770986;-1.58635231;-0.220486562;1.082149004
516;118;6;6.474794567;0;1.324773095;-0.012426563;0;0.382305143;5;1.149830807;0.701784335;1.516470604;-1.58635231;0.331781964;1.082149004
517;118;7;18.28768224;0;2.056565855;1.905853078;0;0.982113003;5;1.149830807;-0.262197489;-1.548752804;-1.58635231;1.096839013;1.082149004
518;118;8;3.671043722;0;0.592821733;-0.105202992;0;-0.727383529;5;1.149830807;-1.572144159;0.58461375;-1.58635231;0.435181491;1.082149004
519;118;9;3.420822394;0;1.634007219;-0.434108663;0;-0.996838982;5;1.149830807;-1.514667654;0.123854244;-1.58635231;-0.325931586;1.082149004
520;118;10;15.47671477;0;1.666654462;3.13427764;0;-1.041688859;5;1.149830807;-1.601536174;0.215941569;-1.58635231;1.148807618;1.082149004
521;118;11;10.56351609;0;-0.226571088;1.704291461;0;-0.414588726;5;1.149830807;-0.530906522;0.379639483;-1.58635231;0.993503856;1.082149004
522;118;12;10.02507315;0;0.734066628;1.150550391;0;-0.239029068;5;1.149830807;-1.461755585;-0.502323453;-1.58635231;0.54839696;1.082149004
523;118;13;9.353487817;0;2.251386127;-0.335397012;0;0.483617534;5;1.149830807;0.687916773;-0.333207384;-1.58635231;0.238731735;1.082149004
524;118;14;12.55477852;0;0.319757289;1.123358284;0;-0.321324842;5;1.149830807;2.100108941;-1.018575383;-1.58635231;-0.627906076;1.082149004
525;118;15;14.92851449;0;2.865942202;2.035198014;0;-2.078489269;5;1.149830807;-1.287030476;-1.071791226;-1.58635231;1.360652449;1.082149004
526;118;16;6.408528141;0;0.248452295;0.148338048;0;-0.091434276;5;1.149830807;0.787738847;0.303528641;-1.58635231;-0.600259587;1.082149004
527;118;17;18.08760026;0;1.864478061;2.153686913;0;1.187186811;5;1.149830807;0.769042241;0.448209779;-1.58635231;2.187332993;1.082149004
528;118;18;19.45571503;0;1.706781338;2.833623119;0;1.191601269;5;1.149830807;0.332202579;0.053004227;-1.58635231;1.532610626;1.082149004
529;118;19;3.566357445;0;0.57825948;0.117903674;0;-0.788963218;5;1.149830807;-1.008376608;0.922267468;-1.58635231;-0.235700359;1.082149004
530;118;20;-4.411054079;0;-0.842004517;-1.229584763;0;-1.547776544;5;1.149830807;-0.119452607;2.050084686;-1.58635231;-1.0264209;1.082149004
531;118;21;19.00558851;0;1.813351216;2.951519554;1.009778757;2.458060492;5;1.149830807;-0.280395335;-0.491031166;-1.58635231;-0.710406564;1.082149004
532;118;22;22.87912822;0;2.131629012;3.418652994;1.971408282;-0.162421942;5;1.149830807;0.562989533;-2.309168876;-1.58635231;0.256883709;1.082149004
533;118;23;3.814391788;0;-0.790703708;0.262522566;1.724212736;-0.09745125;5;1.149830807;-0.372438756;1.005738524;-1.58635231;-0.246691878;1.082149004
534;118;24;10.205589;0;1.15014113;0.253040031;3.837411959;0.420574189;5;1.149830807;0.976973387;-0.709200763;-1.58635231;-0.347542599;1.082149004
535;118;25;10.44499652;0;1.200192417;1.673987548;4.186047332;-1.614039457;5;1.149830807;-0.374580858;-0.688008616;-1.58635231;-0.951618567;1.082149004
536;118;26;5.407749132;0;2.563229931;-0.65138658;5.640392719;-0.728219111;5;1.149830807;1.052711466;1.02557137;-1.58635231;-0.045027725;1.082149004
537;118;27;4.185555262;0;-0.055969845;0.359648995;8.024243995;-1.540442405;5;1.149830807;-1.049177007;-0.284773007;-1.58635231;-0.784904469;1.082149004
538;118;28;7.429701635;0;-0.108805982;1.070133338;7.433407418;-0.693094614;5;1.149830807;-1.260155245;-1.220717712;-1.58635231;-1.667941937;1.082149004
539;118;29;10.35793186;0;1.357175152;0.063369826;8.967270839;0.118849433;5;1.149830807;3.241039935;0.18130348;-1.58635231;-0.38022652;1.082149004
540;118;30;12.46828805;0;2.957672561;1.309176611;10.10302362;-1.364709458;5;1.149830807;-0.416857588;-0.138891362;-1.58635231;0.918996609;1.082149004
541;119;1;10.42836828;0;0.439408793;1.538399791;0;0.589982679;5;-1.202433932;1.131337213;0.253318514;-0.596100114;0.005764186;1.01963171
542;119;2;9.719101635;0;2.064567184;1.539467862;0;0.289344029;5;-1.202433932;-1.460640071;-0.028546755;-0.596100114;0.385280401;1.01963171
543;119;3;5.273239397;0;0.261151944;0.577056846;0;-0.904215026;5;-1.202433932;0.739947511;-0.042870457;-0.596100114;-0.370660032;1.01963171
544;119;4;10.30281299;0;0.567550729;1.320354964;0;0.226324942;5;-1.202433932;1.909103569;1.368602284;-0.596100114;0.644376549;1.01963171
545;119;5;8.184387758;0;1.572562924;1.200101248;0;0.748081162;5;-1.202433932;-1.443893161;-0.225770986;-0.596100114;-0.220486562;1.01963171
546;119;6;11.64189493;0;1.391607369;1.751838264;0;1.061095253;5;-1.202433932;0.701784335;1.516470604;-0.596100114;0.331781964;1.01963171
547;119;7;17.69100512;0;2.40302711;3.307958048;0;-0.212848279;5;-1.202433932;-0.262197489;-1.548752804;-0.596100114;1.096839013;1.01963171
548;119;8;6.02262119;0;0.827946475;0.989217692;0;-0.093636794;5;-1.202433932;-1.572144159;0.58461375;-0.596100114;0.435181491;1.01963171
549;119;9;10.94411572;0;2.647261665;2.16894316;0;-0.086714135;5;-1.202433932;-1.514667654;0.123854244;-0.596100114;-0.325931586;1.01963171
550;119;10;8.82332502;0;2.633677146;0.50317278;0;1.441461756;5;-1.202433932;-1.601536174;0.215941569;-0.596100114;1.148807618;1.01963171
551;119;11;10.23885893;0;1.468118756;1.197434612;0;1.125071892;5;-1.202433932;-0.530906522;0.379639483;-0.596100114;0.993503856;1.01963171
552;119;12;6.859654527;0;2.249449205;0.193798425;0;0.834401568;5;-1.202433932;-1.461755585;-0.502323453;-0.596100114;0.54839696;1.01963171
553;119;13;9.56713851;0;0.088771306;1.612727252;0;-0.2873408;5;-1.202433932;0.687916773;-0.333207384;-0.596100114;0.238731735;1.01963171
554;119;14;10.07362046;0;0.539982385;1.098593893;0;0.373241434;5;-1.202433932;2.100108941;-1.018575383;-0.596100114;-0.627906076;1.01963171
555;119;15;11.01027815;0;3.594585731;0.825202414;0;0.403290331;5;-1.202433932;-1.287030476;-1.071791226;-0.596100114;1.360652449;1.01963171
556;119;16;5.246254875;0;0.446372267;0.683076051;0;-1.041673294;5;-1.202433932;0.787738847;0.303528641;-0.596100114;-0.600259587;1.01963171
557;119;17;13.95555825;0;3.656807054;1.832450407;0;-1.728304515;5;-1.202433932;0.769042241;0.448209779;-0.596100114;2.187332993;1.01963171
558;119;18;16.63365939;0;2.045915896;2.761680751;0;0.641830028;5;-1.202433932;0.332202579;0.053004227;-0.596100114;1.532610626;1.01963171
559;119;19;-2.963064195;0;-1.415547376;-0.672434815;0;-1.529310531;5;-1.202433932;-1.008376608;0.922267468;-0.596100114;-0.235700359;1.01963171
560;119;20;4.035050893;0;-0.652727207;1.092202655;0;0.001683688;5;-1.202433932;-0.119452607;2.050084686;-0.596100114;-1.0264209;1.01963171
561;119;21;5.784076337;0;0.812434493;0.545290872;0.810533966;0.250247821;5;-1.202433932;-0.280395335;-0.491031166;-0.596100114;-0.710406564;1.01963171
562;119;22;10.54966187;0;2.858575621;0.376080217;2.806090491;0.56386739;5;-1.202433932;0.562989533;-2.309168876;-0.596100114;0.256883709;1.01963171
563;119;23;5.401796196;0;0.27671458;0.787194593;2.957552176;0.189426238;5;-1.202433932;-0.372438756;1.005738524;-0.596100114;-0.246691878;1.01963171
564;119;24;7.09261942;0;1.15187067;0.610224634;4.154898226;-0.732853806;5;-1.202433932;0.976973387;-0.709200763;-0.596100114;-0.347542599;1.01963171
565;119;25;3.454516714;0;-0.548932413;0.051425503;4.1097188;0.98636586;5;-1.202433932;-0.374580858;-0.688008616;-0.596100114;-0.951618567;1.01963171
566;119;26;4.512718305;0;0.005935115;-0.474957735;5.617740924;1.738633767;5;-1.202433932;1.052711466;1.02557137;-0.596100114;-0.045027725;1.01963171
567;119;27;2.558794085;0;-0.254133246;-0.062026758;6.352995568;0.881178809;5;-1.202433932;-1.049177007;-0.284773007;-0.596100114;-0.784904469;1.01963171
568;119;28;0.058661504;0;1.266271793;-0.276117897;8.474278292;-1.943650901;5;-1.202433932;-1.260155245;-1.220717712;-0.596100114;-1.667941937;1.01963171
569;119;29;7.666046085;0;1.748579208;-0.67498309;10.15152892;1.399576185;5;-1.202433932;3.241039935;0.18130348;-0.596100114;-0.38022652;1.01963171
570;119;30;13.08853241;0;2.404489988;2.113186216;9.539368506;-0.056055946;5;-1.202433932;-0.416857588;-0.138891362;-0.596100114;0.918996609;1.01963171
571;120;1;19.76014156;0;2.720555201;2.978209033;0;0.524914279;5;1.051072661;1.131337213;0.253318514;1.574446825;0.005764186;-0.208429148
572;120;2;12.48130671;0;0.943638327;2.150150524;0;0.622033236;5;1.051072661;-1.460640071;-0.028546755;1.574446825;0.385280401;-0.208429148
573;120;3;10.04007665;0;2.002578284;0.444468389;0;-0.096686073;5;1.051072661;0.739947511;-0.042870457;1.574446825;-0.370660032;-0.208429148
574;120;4;19.56439417;0;3.064620738;2.198125243;0;-0.075263198;5;1.051072661;1.909103569;1.368602284;1.574446825;0.644376549;-0.208429148
575;120;5;7.171393255;0;0.026084815;0.609493485;0;1.019157069;5;1.051072661;-1.443893161;-0.225770986;1.574446825;-0.220486562;-0.208429148
576;120;6;22.62069508;0;2.131729987;3.568685625;0;0.711601922;5;1.051072661;0.701784335;1.516470604;1.574446825;0.331781964;-0.208429148
577;120;7;3.623609154;0;-0.054942175;-0.144514644;0;0.990262246;5;1.051072661;-0.262197489;-1.548752804;1.574446825;1.096839013;-0.208429148
578;120;8;13.10734493;0;2.216952668;1.066266104;0;2.382926695;5;1.051072661;-1.572144159;0.58461375;1.574446825;0.435181491;-0.208429148
579;120;9;6.296255647;0;1.101094447;-0.089531745;0;0.664415864;5;1.051072661;-1.514667654;0.123854244;1.574446825;-0.325931586;-0.208429148
580;120;10;12.37071533;0;0.736472234;2.292260641;0;0.207381157;5;1.051072661;-1.601536174;0.215941569;1.574446825;1.148807618;-0.208429148
581;120;11;5.997852801;0;-0.210778179;0.836150312;0;-2.210633111;5;1.051072661;-0.530906522;0.379639483;1.574446825;0.993503856;-0.208429148
582;120;12;11.89384353;0;1.325666537;1.39744313;0;2.691714003;5;1.051072661;-1.461755585;-0.502323453;1.574446825;0.54839696;-0.208429148
583;120;13;9.7286678;0;0.735425818;1.103768443;0;-0.482676822;5;1.051072661;0.687916773;-0.333207384;1.574446825;0.238731735;-0.208429148
584;120;14;12.54146991;0;0.742635513;0.915245645;0;2.374734715;5;1.051072661;2.100108941;-1.018575383;1.574446825;-0.627906076;-0.208429148
585;120;15;6.616953569;0;-1.117711051;1.522352264;0;0.374643568;5;1.051072661;-1.287030476;-1.071791226;1.574446825;1.360652449;-0.208429148
586;120;16;9.732313236;0;0.315486398;0.145527943;0;1.538430199;5;1.051072661;0.787738847;0.303528641;1.574446825;-0.600259587;-0.208429148
587;120;17;18.41687966;0;2.013947493;3.147583025;0;-0.109710321;5;1.051072661;0.769042241;0.448209779;1.574446825;2.187332993;-0.208429148
588;120;18;13.78904505;0;0.207100401;2.307729016;0;0.511470755;5;1.051072661;0.332202579;0.053004227;1.574446825;1.532610626;-0.208429148
589;120;19;12.90748403;0;0.280786302;1.956285263;0;0.21395798;5;1.051072661;-1.008376608;0.922267468;1.574446825;-0.235700359;-0.208429148
590;120;20;23.18458513;0;4.101858453;3.298513989;0;-0.186120699;5;1.051072661;-0.119452607;2.050084686;1.574446825;-1.0264209;-0.208429148
591;120;21;10.30582887;0;1.629497814;1.21702686;-1.215262385;-0.120393825;5;1.051072661;-0.280395335;-0.491031166;1.574446825;-0.710406564;-0.208429148
592;120;22;0.824550857;0;-2.046133343;-0.355668891;1.154487227;1.012834336;5;1.051072661;0.562989533;-2.309168876;1.574446825;0.256883709;-0.208429148
593;120;23;11.09275165;0;2.076658615;0.634672556;2.065724105;-0.201458147;5;1.051072661;-0.372438756;1.005738524;1.574446825;-0.246691878;-0.208429148
594;120;24;9.409753264;0;-0.578734767;2.014095119;5.180754787;-2.037682494;5;1.051072661;0.976973387;-0.709200763;1.574446825;-0.347542599;-0.208429148
595;120;25;2.645069711;0;0.805580573;-0.918741827;5.142993684;-0.195889249;5;1.051072661;-0.374580858;-0.688008616;1.574446825;-0.951618567;-0.208429148
596;120;26;12.58924343;0;2.369008368;0.31752255;7.564737459;0.539790606;5;1.051072661;1.052711466;1.02557137;1.574446825;-0.045027725;-0.208429148
597;120;27;11.05366032;0;0.062243106;1.885942942;7.400904128;0.616455716;5;1.051072661;-1.049177007;-0.284773007;1.574446825;-0.784904469;-0.208429148
598;120;28;-2.147073273;0;-0.942031742;-1.679406452;6.452442779;0.616567817;5;1.051072661;-1.260155245;-1.220717712;1.574446825;-1.667941937;-0.208429148
599;120;29;12.12670405;0;0.412043955;1.249982014;9.494910618;-1.692101521;5;1.051072661;3.241039935;0.18130348;1.574446825;-0.38022652;-0.208429148
600;120;30;7.315199396;0;1.767793621;-0.015109537;9.252146105;0.368742058;5;1.051072661;-0.416857588;-0.138891362;1.574446825;0.918996609;-0.208429148
601;121;1;9.979407936;0;2.366967543;0.001374386;0;0.96785921;5;0.162210565;1.131337213;0.253318514;1.349403774;0.005764186;0.881527808
602;121;2;11.51929017;0;2.173948345;1.355359455;0;1.276578681;5;0.162210565;-1.460640071;-0.028546755;1.349403774;0.385280401;0.881527808
603;121;3;11.43925423;0;0.419162235;1.909163957;0;-0.224961271;5;0.162210565;0.739947511;-0.042870457;1.349403774;-0.370660032;0.881527808
604;121;4;21.39935927;0;1.482224442;3.58429345;0;-0.321892586;5;0.162210565;1.909103569;1.368602284;1.349403774;0.644376549;0.881527808
605;121;5;8.097219717;0;1.727533544;0.554184064;0;1.487837832;5;0.162210565;-1.443893161;-0.225770986;1.349403774;-0.220486562;0.881527808
606;121;6;19.06733947;0;3.012140182;3.173442083;0;-1.667928046;5;0.162210565;0.701784335;1.516470604;1.349403774;0.331781964;0.881527808
607;121;7;6.537726733;0;0.843862704;0.784559906;0;-0.436829977;5;0.162210565;-0.262197489;-1.548752804;1.349403774;1.096839013;0.881527808
608;121;8;15.77732358;0;3.431061983;2.37540951;0;0.457462079;5;0.162210565;-1.572144159;0.58461375;1.349403774;0.435181491;0.881527808
609;121;9;5.466427549;0;0.55360354;1.001081079;0;-1.617773765;5;0.162210565;-1.514667654;0.123854244;1.349403774;-0.325931586;0.881527808
610;121;10;17.57514274;0;3.694984633;2.91191921;0;0.279627862;5;0.162210565;-1.601536174;0.215941569;1.349403774;1.148807618;0.881527808
611;121;11;14.61620864;0;2.181871349;1.512360333;0;1.877864021;5;0.162210565;-0.530906522;0.379639483;1.349403774;0.993503856;0.881527808
612;121;12;9.809533799;0;0.758858453;1.849563671;0;-0.004060653;5;0.162210565;-1.461755585;-0.502323453;1.349403774;0.54839696;0.881527808
613;121;13;9.766612075;0;1.208776521;1.07511496;0;-0.278454025;5;0.162210565;0.687916773;-0.333207384;1.349403774;0.238731735;0.881527808
614;121;14;5.920946896;0;0.572139193;-0.153479128;0;0.474911714;5;0.162210565;2.100108941;-1.018575383;1.349403774;-0.627906076;0.881527808
615;121;15;11.28561889;0;1.299319478;2.212339217;0;-0.279072171;5;0.162210565;-1.287030476;-1.071791226;1.349403774;1.360652449;0.881527808
616;121;16;10.15563926;0;0.523261527;0.996196925;0;0.813400374;5;0.162210565;0.787738847;0.303528641;1.349403774;-0.600259587;0.881527808
617;121;17;20.06352007;0;3.201499722;2.49777375;0;0.904435464;5;0.162210565;0.769042241;0.448209779;1.349403774;2.187332993;0.881527808
618;121;18;11.43029408;0;0.123487002;1.462379762;0;0.002691661;5;0.162210565;0.332202579;0.053004227;1.349403774;1.532610626;0.881527808
619;121;19;14.50343138;0;1.739230381;2.916774806;0;-1.176692158;5;0.162210565;-1.008376608;0.922267468;1.349403774;-0.235700359;0.881527808
620;121;20;10.01995702;0;3.200401782;0.411148187;0;-1.318220727;5;0.162210565;-0.119452607;2.050084686;1.349403774;-1.0264209;0.881527808
621;121;21;4.031777872;0;0.443692464;0.196036665;1.000603359;-0.592997366;5;0.162210565;-0.280395335;-0.491031166;1.349403774;-0.710406564;0.881527808
622;121;22;3.265270712;0;0.288213795;-0.21865754;1.898346629;0.797380501;5;0.162210565;0.562989533;-2.309168876;1.349403774;0.256883709;0.881527808
623;121;23;9.6016909;0;2.803317796;0.942374954;2.855941857;-1.958205175;5;0.162210565;-0.372438756;1.005738524;1.349403774;-0.246691878;0.881527808
624;121;24;6.303482681;0;1.307510476;0.668826688;3.668630943;-1.886325159;5;0.162210565;0.976973387;-0.709200763;1.349403774;-0.347542599;0.881527808
625;121;25;6.090080322;0;0.920231218;0.934426292;6.921208155;-0.653779825;5;0.162210565;-0.374580858;-0.688008616;1.349403774;-0.951618567;0.881527808
626;121;26;10.64157564;0;0.736396388;0.650548562;7.509854858;0.394394848;5;0.162210565;1.052711466;1.02557137;1.349403774;-0.045027725;0.881527808
627;121;27;2.474672758;0;0.756378763;-0.134994876;6.110715602;-0.913566048;5;0.162210565;-1.049177007;-0.284773007;1.349403774;-0.784904469;0.881527808
628;121;28;5.695196095;0;0.906846174;1.039041284;8.198680207;0.886749037;5;0.162210565;-1.260155245;-1.220717712;1.349403774;-1.667941937;0.881527808
629;121;29;12.05268457;0;0.982252583;0.808113388;10.15136468;0.33336997;5;0.162210565;3.241039935;0.18130348;1.349403774;-0.38022652;0.881527808
630;121;30;11.00837086;0;2.516911918;1.098015016;11.10252557;-0.170639618;5;0.162210565;-0.416857588;-0.138891362;1.349403774;0.918996609;0.881527808
631;122;1;10.97260453;0;1.572930488;0.571818196;0;0.818828137;5;0.562284806;1.131337213;0.253318514;0.667890591;0.005764186;0.447635131
632;122;2;9.676520091;0;2.001776534;1.010444909;0;0.388365163;5;0.562284806;-1.460640071;-0.028546755;0.667890591;0.385280401;0.447635131
633;122;3;10.26036238;0;0.806192077;1.264142081;0;-0.445935027;5;0.562284806;0.739947511;-0.042870457;0.667890591;-0.370660032;0.447635131
634;122;4;15.67927327;0;1.735087926;1.679719956;0;0.231114934;5;0.562284806;1.909103569;1.368602284;0.667890591;0.644376549;0.447635131
635;122;5;9.363829275;0;1.114533964;1.244292719;0;0.647513358;5;0.562284806;-1.443893161;-0.225770986;0.667890591;-0.220486562;0.447635131
636;122;6;19.38186498;0;2.529436258;3.023574175;0;0.356283345;5;0.562284806;0.701784335;1.516470604;0.667890591;0.331781964;0.447635131
637;122;7;8.498660034;0;0.708863818;1.23037762;0;-0.658010208;5;0.562284806;-0.262197489;-1.548752804;0.667890591;1.096839013;0.447635131
638;122;8;15.01736322;0;1.857901178;2.576286215;0;0.855202205;5;0.562284806;-1.572144159;0.58461375;0.667890591;0.435181491;0.447635131
639;122;9;7.933174654;0;1.608125357;0.395891088;0;1.152936226;5;0.562284806;-1.514667654;0.123854244;0.667890591;-0.325931586;0.447635131
640;122;10;11.548306;0;1.173120832;1.826563329;0;0.276274557;5;0.562284806;-1.601536174;0.215941569;0.667890591;1.148807618;0.447635131
641;122;11;16.89155004;0;3.110987356;2.63559829;0;0.144104662;5;0.562284806;-0.530906522;0.379639483;0.667890591;0.993503856;0.447635131
642;122;12;11.2820912;0;3.446152396;1.300350009;0;-0.075625081;5;0.562284806;-1.461755585;-0.502323453;0.667890591;0.54839696;0.447635131
643;122;13;15.20091383;0;2.674627164;1.41011687;0;2.161415846;5;0.562284806;0.687916773;-0.333207384;0.667890591;0.238731735;0.447635131
644;122;14;8.221808531;0;-0.067841651;0.437436879;0;0.276315532;5;0.562284806;2.100108941;-1.018575383;0.667890591;-0.627906076;0.447635131
645;122;15;7.926920211;0;-0.525172253;1.480631867;0;-0.158294029;5;0.562284806;-1.287030476;-1.071791226;0.667890591;1.360652449;0.447635131
646;122;16;8.443159733;0;1.225909973;1.147039088;0;-2.507917802;5;0.562284806;0.787738847;0.303528641;0.667890591;-0.600259587;0.447635131
647;122;17;13.93466055;0;3.457281436;1.477617217;0;-1.565281765;5;0.562284806;0.769042241;0.448209779;0.667890591;2.187332993;0.447635131
648;122;18;15.9824136;0;2.814117532;2.210010166;0;-0.077673201;5;0.562284806;0.332202579;0.053004227;0.667890591;1.532610626;0.447635131
649;122;19;9.497846139;0;0.476009434;1.250389487;0;0.206294045;5;0.562284806;-1.008376608;0.922267468;0.667890591;-0.235700359;0.447635131
